url	set	verdict_in_tsv	http_status	final_url	ok	notes
https://www.streamlineusa.com/residential/haus-nightclub/	legacy	SKIP	301	https://www.streamlineusa.com/commercial/haus-nightclub/	yes	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv SKIP old_slug=haus-nightclub claimant=riverside-drive-apartment wp_id=2842; SKIP constructed other-category path; live https://www.streamlineusa.com/commercial/haus-nightclub/ first=200 (200 confirmed); old_path 301s to live project, not the claimant
https://www.streamlineusa.com/residential/tribeca-loft/	legacy	SKIP	200	https://www.streamlineusa.com/residential/tribeca-loft/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; tsv SKIP old_slug=tribeca-loft claimant=sullivan-st-duplex-2 wp_id=1907; SKIP old_path is the live permalink for tribeca-loft; HTTP 200
https://www.streamlineusa.com/commercial/ground-central-coffee-company/	legacy	SKIP	200	https://www.streamlineusa.com/commercial/ground-central-coffee-company/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; tsv SKIP old_slug=ground-central-coffee-company claimant=vivvi-daycare-hudson-yards wp_id=2853; SKIP old_path is the live permalink for ground-central-coffee-company; HTTP 200
https://www.streamlineusa.com/residential/mexicue/	legacy	SKIP	301	https://www.streamlineusa.com/commercial/mexicue/	yes	measured-from-live, 2026-08-20; first=301; chain=301>200; hops=1; final_status=200; tsv SKIP old_slug=mexicue claimant=warren-st-apt wp_id=2847; SKIP constructed other-category path; live https://www.streamlineusa.com/commercial/mexicue/ first=200 (200 confirmed); old_path 301s to live project, not the claimant
https://www.streamlineusa.com/residential/st-lukes-place-townhouse/	legacy	SKIP	200	https://www.streamlineusa.com/residential/st-lukes-place-townhouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; tsv SKIP old_slug=st-lukes-place-townhouse claimant=west-23rd-townhouse-2 wp_id=537; SKIP old_path is the live permalink for st-lukes-place-townhouse; HTTP 200
https://www.streamlineusa.com/residential/hudson-street-penthouse/	legacy	SKIP	200	https://www.streamlineusa.com/residential/hudson-street-penthouse/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; tsv SKIP old_slug=hudson-street-penthouse claimant=wyckoff-townhouse wp_id=2860; SKIP old_path is the live permalink for hudson-street-penthouse; HTTP 200
https://www.streamlineusa.com/commercial/grand-ole-opry-city-stage/	project		200	https://www.streamlineusa.com/commercial/grand-ole-opry-city-stage/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=433 Grand Ole Opry City Stage
https://www.streamlineusa.com/commercial/sugar-cane-raw-bar-and-grill/	project		200	https://www.streamlineusa.com/commercial/sugar-cane-raw-bar-and-grill/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=436 Sugarcane Raw Bar And Grill
https://www.streamlineusa.com/commercial/boqueria-restaurant/	project		200	https://www.streamlineusa.com/commercial/boqueria-restaurant/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=439 Boqueria Restaurant
https://www.streamlineusa.com/commercial/mint-kitchen-restaurant/	project		200	https://www.streamlineusa.com/commercial/mint-kitchen-restaurant/	yes	measured-from-live, 2026-08-20; first=200; chain=200; hops=0; final_status=200; live project wp_id=443 Mint Kitchen Restaurant
